cpf,hora,data,produto,preço,quantidade,filial,vendedor,operação,total
612.359.748-55,22:11,21/01/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
852.417.306-80,18:53,17/04/2023,BYD Tang,"300000,0",1,1,Gabriel,parcelado,"300000,0"
957.042.613-61,21:05,11/11/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
826.540.371-26,16:49,20/06/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
796.508.231-40,09:00,14/03/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
763.890.425-74,22:25,02/01/2023,BYD Tang,"300000,0",1,1,Theodoro,parcelado,"300000,0"
376.914.582-82,22:46,06/04/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
485.361.907-01,15:54,06/05/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
563.298.047-29,08:59,06/02/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,avista,"180000,0"
942.185.603-15,13:25,24/03/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
463.207.895-65,12:08,12/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
364.920.785-00,18:20,29/01/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
217.940.358-50,19:31,05/01/2023,BYD Song Pro,"250000,0",1,2,Antônio,parcelado,"250000,0"
836.401.752-71,21:48,30/11/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
287.609.451-76,15:00,23/02/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
320.164.795-07,21:06,06/09/2023,BYD Song Pro,"250000,0",1,2,Erick,parcelado,"250000,0"
602.371.845-08,19:42,11/03/2023,BYD Song Pro,"250000,0",1,1,Vinicius,parcelado,"250000,0"
263.158.974-28,14:52,12/06/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
217.634.589-46,20:59,10/03/2023,BYD Song Pro,"250000,0",1,2,Antônio,parcelado,"250000,0"
182.679.043-87,18:35,05/03/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
753.618.209-03,09:35,15/12/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
150.369.487-93,18:31,15/09/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
607.892.315-30,13:33,06/12/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
914.203.875-88,17:43,29/05/2023,BYD Song Pro,"250000,0",1,1,Vinicius,parcelado,"250000,0"
589.271.406-30,11:24,26/01/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
184.695.327-82,13:06,12/08/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
364.875.209-00,16:21,05/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
806.214.973-04,20:24,22/07/2023,BYD Song Pro,"250000,0",1,1,Erick,parcelado,"250000,0"
958.316.047-48,17:09,16/05/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
547.016.398-93,16:18,24/02/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
281.934.675-82,11:14,20/01/2023,BYD Song Pro,"250000,0",1,1,Gabriel,parcelado,"250000,0"
419.582.076-67,19:19,12/01/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
483.619.257-91,08:06,15/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
295.364.178-55,08:22,04/03/2023,BYD Tang,"300000,0",1,2,Erick,parcelado,"300000,0"
189.763.520-68,15:14,10/02/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
508.169.342-15,19:04,22/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
609.287.134-31,16:44,03/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,avista,"180000,0"
506.823.947-00,22:08,17/01/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,parcelado,"200000,0"
098.437.261-03,13:45,06/07/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
802.561.349-60,16:58,01/12/2023,BYD Tang,"300000,0",1,1,Theodoro,parcelado,"300000,0"
024.513.978-88,11:16,05/01/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
431.526.980-89,14:06,30/11/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
758.249.613-28,08:07,13/08/2023,BYD Yuan Pro,"180000,0",1,1,Erick,avista,"180000,0"
025.164.837-08,19:08,05/02/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
723.860.954-10,17:33,08/02/2023,BYD Qin Pro,"200000,0",1,2,Mateus,parcelado,"200000,0"
210.645.937-80,20:38,18/09/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
974.860.213-31,18:36,19/01/2023,BYD Song Pro,"250000,0",1,1,Lucas,avista,"250000,0"
497.835.102-23,16:15,09/05/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
536.719.402-80,12:02,16/03/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
923.167.085-95,16:17,13/02/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,avista,"180000,0"
085.134.692-89,22:07,05/12/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
098.513.247-79,21:32,13/01/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
786.153.204-62,17:47,08/12/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
651.293.470-99,17:33,22/01/2023,BYD Song Pro,"250000,0",1,1,Eduardo,parcelado,"250000,0"
159.740.826-30,14:52,16/02/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
418.325.670-44,09:10,25/11/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
274.169.580-67,11:59,04/02/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
713.526.894-64,20:00,21/04/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
931.458.072-50,08:07,21/04/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
239.106.854-98,10:16,13/12/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,parcelado,"200000,0"
194.357.208-97,11:37,30/01/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
697.430.182-04,08:28,02/09/2023,BYD Song Pro,"250000,0",1,1,Antônio,parcelado,"250000,0"
584.731.920-79,12:45,18/01/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
078.321.965-21,10:32,12/11/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
627.130.849-03,15:54,14/02/2023,BYD Qin Pro,"200000,0",1,1,Erick,avista,"200000,0"
027.951.648-76,16:27,05/08/2023,BYD Qin Pro,"200000,0",1,2,Lucas,parcelado,"200000,0"
531.682.704-07,14:24,07/07/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
726.809.351-95,15:33,08/01/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
671.309.285-30,13:07,09/02/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
236.750.419-99,09:42,27/01/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
930.672.815-86,09:29,01/07/2023,BYD Song Pro,"250000,0",1,2,Lucas,parcelado,"250000,0"
387.950.264-10,21:50,02/11/2023,BYD Tang,"300000,0",1,2,Antônio,parcelado,"300000,0"
521.067.893-86,16:17,01/03/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
486.391.507-10,12:04,21/05/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
310.682.947-87,09:32,02/09/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
098.613.547-00,21:57,10/12/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
021.935.687-40,20:42,20/11/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
462.785.190-11,15:36,05/12/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
732.180.654-53,13:49,26/12/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
704.862.519-85,12:36,18/07/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
579.362.108-30,22:15,22/01/2023,BYD Song Pro,"250000,0",1,2,Mateus,avista,"250000,0"
617.850.429-20,16:59,28/07/2023,BYD e5,"220000,0",1,2,Vinicius,avista,"220000,0"
750.689.431-93,12:48,16/01/2023,BYD Qin Pro,"200000,0",1,2,Mateus,parcelado,"200000,0"
972.034.516-07,17:24,15/09/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
618.234.597-73,12:27,04/01/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
348.195.762-91,08:03,19/11/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
068.219.354-24,19:47,29/12/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
908.571.642-01,10:36,04/11/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
157.902.648-67,16:16,19/05/2023,BYD e5,"220000,0",1,2,Eduardo,avista,"220000,0"
307.684.259-56,22:00,08/05/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
782.964.103-03,16:18,01/01/2023,BYD Song Pro,"250000,0",1,2,Lucas,avista,"250000,0"
237.649.501-61,09:58,27/01/2023,BYD Tang,"300000,0",1,2,Antônio,parcelado,"300000,0"
978.623.014-04,10:41,04/05/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
149.375.602-80,16:31,16/07/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
361.509.247-34,22:17,13/04/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
652.479.308-00,22:56,26/04/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
136.052.978-03,13:15,25/06/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
982.410.756-85,11:45,15/01/2023,BYD e5,"220000,0",1,2,Eduardo,avista,"220000,0"
963.248.517-37,16:30,27/12/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
763.041.589-39,08:07,06/11/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
439.857.012-88,22:04,12/01/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
208.391.746-40,18:38,11/11/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
645.901.732-80,22:20,22/05/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
652.341.079-06,10:17,03/01/2023,BYD Song Pro,"250000,0",1,1,Erick,parcelado,"250000,0"
276.409.831-69,08:51,27/06/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
092.173.584-79,19:43,18/12/2023,BYD Tang,"300000,0",1,1,Eduardo,parcelado,"300000,0"
081.674.952-30,16:14,14/09/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
540.291.783-32,16:54,04/08/2023,BYD Qin Pro,"200000,0",1,2,Lucas,parcelado,"200000,0"
652.341.079-06,08:33,07/08/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
217.693.408-31,13:41,06/07/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
736.142.805-35,22:05,20/06/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
832.590.174-88,15:46,01/02/2023,BYD Tang,"300000,0",1,2,Theodoro,avista,"300000,0"
783.215.940-50,11:08,26/11/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
791.403.258-14,14:45,20/01/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
369.241.587-73,21:56,27/08/2023,BYD Tang,"300000,0",1,1,Theodoro,parcelado,"300000,0"
076.128.594-67,09:02,28/08/2023,BYD Tang,"300000,0",1,1,Erick,parcelado,"300000,0"
983.745.026-65,17:07,22/11/2023,BYD Tang,"300000,0",1,1,Theodoro,avista,"300000,0"
524.076.813-71,13:46,04/07/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
627.093.185-12,20:36,28/12/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
847.509.612-30,13:37,29/12/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
396.872.410-04,12:16,26/11/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
471.298.506-20,17:49,20/01/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
259.386.104-51,17:13,27/03/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
057.942.618-11,20:24,22/11/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
039.612.857-21,13:43,19/06/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
457.038.261-44,19:02,09/01/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
324.075.689-74,10:57,18/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
189.503.274-14,22:05,14/04/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,avista,"180000,0"
487.321.695-82,20:43,02/01/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
486.253.091-51,14:35,22/01/2023,BYD e5,"220000,0",1,2,Gabriel,avista,"220000,0"
759.026.384-29,13:21,08/11/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
371.596.280-12,15:09,02/01/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,avista,"200000,0"
032.798.541-05,09:48,08/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
538.124.769-91,18:36,03/02/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
091.687.245-94,20:23,09/05/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
938.047.215-32,16:25,26/06/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
948.132.056-15,11:38,03/12/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
537.028.964-65,18:21,10/12/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
074.165.893-39,15:20,03/01/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
143.976.820-03,18:15,14/11/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
215.840.967-30,21:58,28/03/2023,BYD Qin Pro,"200000,0",1,2,Antônio,avista,"200000,0"
807.952.631-12,11:07,22/01/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
508.914.627-67,20:21,19/05/2023,BYD Qin Pro,"200000,0",1,1,Lucas,avista,"200000,0"
037.692.514-07,13:38,01/12/2023,BYD Tang,"300000,0",1,2,Lucas,parcelado,"300000,0"
196.238.457-82,11:13,21/01/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,avista,"180000,0"
623.405.819-15,11:38,24/11/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
986.125.703-95,19:11,25/09/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
157.928.340-32,09:07,10/12/2023,BYD Song Pro,"250000,0",1,2,Antônio,avista,"250000,0"
396.081.752-59,08:44,14/03/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
023.785.416-35,08:09,22/01/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
498.513.067-20,10:18,27/12/2023,BYD Yuan Pro,"180000,0",1,1,Erick,avista,"180000,0"
076.128.594-67,14:37,18/12/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
436.852.190-06,10:51,14/06/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
825.709.436-65,09:48,25/12/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
046.589.271-01,17:11,10/02/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
691.248.035-70,20:18,22/08/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
356.802.174-90,08:50,26/02/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
098.172.536-86,21:20,30/11/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
062.341.789-87,18:00,27/01/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
120.853.469-60,11:08,19/11/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
864.215.039-42,17:35,15/02/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
369.271.840-31,19:48,09/01/2023,BYD Tang,"300000,0",1,1,Gabriel,parcelado,"300000,0"
503.198.672-77,17:50,07/12/2023,BYD Qin Pro,"200000,0",1,1,Erick,avista,"200000,0"
216.340.897-31,12:07,17/11/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,avista,"200000,0"
846.095.321-15,18:32,15/01/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
567.913.084-00,12:52,18/12/2023,BYD Tang,"300000,0",1,2,Mateus,parcelado,"300000,0"
591.384.620-60,18:48,08/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
541.369.780-57,18:43,20/01/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
264.957.380-56,09:46,08/12/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
014.529.378-50,17:56,01/12/2023,BYD Song Pro,"250000,0",1,2,Mateus,avista,"250000,0"
659.371.042-34,14:17,18/01/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
063.912.748-78,16:56,12/11/2023,BYD Tang,"300000,0",1,2,Antônio,parcelado,"300000,0"
614.293.780-69,18:01,01/08/2023,BYD Qin Pro,"200000,0",1,1,Antônio,parcelado,"200000,0"
910.267.854-30,09:00,23/01/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
514.236.087-71,19:18,17/03/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
781.624.530-08,22:48,23/02/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
718.302.954-97,13:28,27/12/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
076.128.594-67,08:59,24/04/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
451.730.269-52,20:51,22/05/2023,BYD Tang,"300000,0",1,2,Erick,parcelado,"300000,0"
875.123.964-73,15:51,01/01/2023,BYD Song Pro,"250000,0",1,2,Lucas,parcelado,"250000,0"
071.962.538-68,12:32,21/01/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
305.872.941-32,21:44,30/03/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
781.624.530-08,11:50,09/11/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
089.621.374-96,18:33,09/04/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
829.307.465-56,10:15,29/07/2023,BYD Song Pro,"250000,0",1,2,Vinicius,parcelado,"250000,0"
415.379.268-37,21:22,02/06/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
071.458.396-01,08:09,24/01/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
245.180.697-49,09:59,05/01/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
728.064.159-85,20:25,13/06/2023,BYD Tang,"300000,0",1,2,Vinicius,parcelado,"300000,0"
218.360.579-03,08:00,14/12/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
917.534.862-46,08:34,11/07/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
362.419.875-00,13:20,10/07/2023,BYD e5,"220000,0",1,1,Antônio,avista,"220000,0"
640.198.732-40,17:16,19/09/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
692.845.370-29,14:08,23/08/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
157.423.609-16,19:03,06/09/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
560.391.874-84,19:36,23/01/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
260.397.184-04,11:13,25/12/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,avista,"200000,0"
682.043.519-33,08:16,20/12/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
459.316.028-60,09:38,21/01/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
869.127.045-49,09:18,04/01/2023,BYD Tang,"300000,0",1,1,Lucas,parcelado,"300000,0"
751.860.942-85,08:15,05/01/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
632.701.854-80,21:08,24/03/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
427.659.810-94,16:30,10/12/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
795.382.410-88,16:02,05/01/2023,BYD Song Pro,"250000,0",1,1,Vinicius,parcelado,"250000,0"
634.087.291-31,11:33,12/03/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
605.948.713-01,12:46,30/08/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
021.698.437-87,08:38,27/11/2023,BYD Song Pro,"250000,0",1,1,Gabriel,avista,"250000,0"
079.352.846-10,17:26,16/07/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
873.045.219-88,12:40,05/06/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
196.032.487-03,09:09,22/06/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
843.971.052-60,20:03,02/02/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
436.072.581-71,12:00,17/02/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
289.031.467-78,14:21,15/06/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
013.852.479-32,22:39,04/12/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
684.203.719-04,11:56,05/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
690.247.315-34,09:12,30/11/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
608.972.431-96,15:20,11/02/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
427.093.185-04,12:38,27/06/2023,BYD e5,"220000,0",1,2,Eduardo,avista,"220000,0"
270.564.381-80,19:02,08/03/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
204.385.671-53,14:45,07/02/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
789.534.612-19,13:57,02/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,avista,"180000,0"
045.763.921-07,22:14,23/05/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
483.702.196-40,09:18,21/12/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
790.162.584-85,08:10,08/01/2023,BYD Yuan Pro,"180000,0",1,2,Erick,avista,"180000,0"
714.685.329-28,10:04,14/08/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
563.742.089-00,13:15,17/11/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
032.167.984-96,17:44,22/04/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
017.289.534-05,08:56,08/01/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
942.758.601-01,18:54,08/09/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
587.096.342-74,19:50,17/04/2023,BYD e5,"220000,0",1,2,Antônio,avista,"220000,0"
650.847.239-92,13:35,24/06/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,parcelado,"180000,0"
870.193.564-00,22:43,26/02/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
628.705.314-35,22:50,10/02/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
386.514.029-70,11:52,16/08/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
952.318.467-91,20:55,05/08/2023,BYD Tang,"300000,0",1,1,Erick,parcelado,"300000,0"
237.094.618-04,08:54,07/01/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
538.206.197-12,08:30,15/06/2023,BYD e5,"220000,0",1,2,Theodoro,avista,"220000,0"
875.039.641-20,21:36,25/11/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
196.870.345-48,08:17,04/02/2023,BYD e5,"220000,0",1,1,Erick,avista,"220000,0"
296.453.801-89,10:13,22/11/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,avista,"200000,0"
654.709.321-25,19:39,29/12/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
027.134.658-26,14:45,13/01/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
182.457.930-60,18:12,07/11/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
267.310.895-59,10:25,18/01/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
814.095.273-79,16:50,10/11/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
240.369.517-34,16:37,02/02/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
027.951.648-76,16:10,27/12/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,parcelado,"200000,0"
278.651.430-44,13:07,22/04/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
913.285.607-59,19:02,16/02/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,avista,"200000,0"
473.018.695-84,15:26,12/05/2023,BYD Tang,"300000,0",1,1,Theodoro,avista,"300000,0"
398.706.412-96,18:21,17/02/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
391.254.068-33,21:44,14/08/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
684.953.071-20,15:59,27/06/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
739.815.640-57,19:32,02/12/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
690.137.258-21,12:24,06/02/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
